Iteration                Wall_Time                Samples                  Total_FPS                Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Collection_Time          Backward_Time            Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
1250                     1.0439952058924569       163971072                9403.82008618649         207.02073669433594       299.261962890625         4096                     201.39967346191406       297.2635498046875        8294                     8.250920295715332        7.716909885406494        -0.02733958698809147     0.09059601277112961      1.0005953311920166       5.7036406360566616e-05   0.112270288169384        0.009895969182252884     0.9989852905273438       1.0                      -4.127130031585693       3.084822654724121        0.3122621774673462       162.62640380859375       -0.46778804063796997     2.809647560119629        0.08367859572172165      0.14456599950790405      1.678624153137207        1.0511248111724854       0.31920748949050903      0.4641532897949219       1.0                      
1275                     1.064627836479081        167247872                9527.024479748949        206.76202392578125       299.388671875            4096                     201.22390747070312       297.65234375             8284                     7.986778259277344        7.43374490737915         -0.028066236525774002    0.0917205810546875       1.0007199048995972       4.2793861211976036e-05   0.11621987819671631      0.010402055457234383     0.999127209186554        1.0                      -4.065852642059326       3.0849432945251465       0.30893275141716003      162.51182556152344       -0.4424430727958679      2.757195234298706        0.08927503228187561      0.14690834283828735      1.558424711227417        1.0556855201721191       0.31920748949050903      0.4641532897949219       1.0                      
1300                     1.0855176454782487       170524672                9534.724812419823        207.9959716796875        299.487548828125         4096                     201.3136749267578        297.052734375            8313                     7.903388977050781        7.3625688552856445       -0.027126310393214226    0.08538971096277237      1.0003598928451538       4.420552068040706e-05    0.1135893240571022       0.010043155401945114     0.9989089965820312       1.0                      -4.093686103820801       3.0875980854034424       0.3056149482727051       162.39540100097656       -0.46482419967651367     2.741467237472534        0.0868728756904602       0.1511659026145935       1.6816942691802979       1.0511412620544434       0.31920748949050903      0.4641532897949219       1.0                      
1325                     1.1061560358603795       173801472                9508.235192803351        206.9478759765625        299.395263671875         4096                     201.4621124267578        297.3531188964844        8293                     7.352291107177734        6.774655818939209        -0.027053603902459145    0.08427124470472336      1.0004512071609497       8.651802636450157e-05    0.1209375411272049       0.011331279762089252     0.9989059567451477       1.0                      -4.055678844451904       3.0841195583343506       0.30181071162223816      162.27781677246094       -0.40578871965408325     2.6230125427246094       0.0867035984992981       0.15099141001701355      1.6861979961395264       1.0586128234863281       0.31920748949050903      0.4641532897949219       1.0                      
1350                     1.1268238366974725       177078272                9486.958867915007        207.96348571777344       299.462158203125         4096                     201.70901489257812       297.33929443359375       8298                     8.022160530090332        7.4775214195251465       -0.02753070928156376     0.09680328518152237      1.000003457069397        4.945570253767073e-05    0.11443406343460083      0.010169452987611294     0.998809814453125        1.0                      -4.129847526550293       3.0783705711364746       0.30104419589042664      162.1707000732422        -0.4644036889076233      2.7675435543060303       0.08641920238733292      0.15531687438488007      1.6477723121643066       1.0498909950256348       0.31920748949050903      0.4641532897949219       1.0                      
1375                     1.1475366428163316       180355072                9542.192802535907        208.51950073242188       299.372802734375         4096                     201.61514282226562       297.0579833984375        8307                     8.224394798278809        7.649871349334717        -0.02706949971616268     0.0820465087890625       1.000579833984375        5.521122511709109e-05    0.120318703353405        0.01118288841098547      0.9988723993301392       1.0                      -4.047667980194092       3.0823545455932617       0.29899415373802185      162.05953979492188       -0.464349627494812       2.7917802333831787       0.08776801079511642      0.15074531733989716      1.5940890312194824       1.0635385513305664       0.31920748949050903      0.4641532897949219       1.0                      
1400                     1.1683215555217532       183631872                9412.518883915634        207.68978881835938       299.23681640625          4096                     202.2466278076172        297.34039306640625       8299                     7.396241664886475        6.820255279541016        -0.02801678143441677     0.08452911674976349      1.0002983808517456       4.578364678309299e-05    0.1208004280924797       0.011253240518271923     0.9990631341934204       1.0                      -4.03344202041626        3.0815274715423584       0.29594436287879944      161.9452362060547        -0.37431949377059937     2.6323342323303223       0.08848809450864792      0.14819061756134033      1.6503522396087646       1.0561187267303467       0.31920748949050903      0.4641532897949219       1.0                      
1425                     1.1889597083462609       186908672                9652.62359639871         209.3724365234375        299.764404296875         4096                     202.58460998535156       297.3005065917969        8309                     7.7373552322387695       7.202469825744629        -0.02865091897547245     0.08926544338464737      1.0006874799728394       4.3058353185188025e-05   0.11270731687545776      0.009929879568517208     0.998748779296875        1.0                      -4.1107964515686035      3.07883620262146         0.2929900586605072       161.83143615722656       -0.4140525460243225      2.7136731147766113       0.08548523485660553      0.1523851603269577       1.6409192085266113       1.0485599040985107       0.31920748949050903      0.4641532897949219       1.0                      
1450                     1.209548777937889        190185472                9705.541896523158        208.93101501464844       299.8352355957031        4096                     202.58506774902344       297.35418701171875       8293                     7.766199588775635        7.2269721031188965       -0.02665332518517971     0.08551025390625         1.000646948814392        4.3316726078046486e-05   0.11317618191242218      0.010073531419038773     0.9991073608398438       1.0                      -4.082036018371582       3.088928461074829        0.2879643142223358       161.70849609375          -0.4225844442844391      2.7158303260803223       0.0850987359881401       0.1440809816122055       1.6105494499206543       1.0477712154388428       0.31920748949050903      0.4641532897949219       1.0                      
1475                     1.2300376776854198       193462272                9557.114089909075        209.2018585205078        299.6289367675781        4096                     203.84561157226562       297.6962585449219        8285                     7.5826311111450195       7.031033515930176        -0.02808678150177002     0.08307037502527237      1.0002233982086182       5.84602021262981e-05     0.11593663692474365      0.010484888218343258     0.9989059567451477       1.0                      -4.0549163818359375      3.093517541885376        0.2853676974773407       161.5930938720703        -0.38672369718551636     2.6722922325134277       0.08751857280731201      0.14985670149326324      1.6830508708953857       1.0477566719055176       0.31920748949050903      0.4641532897949219       1.0                      
1500                     1.250662359793981        196739072                9586.547418101976        209.38645935058594       299.4487609863281        4096                     203.50856018066406       297.098388671875         8310                     7.6698832511901855       7.139164924621582        -0.02790050022304058     0.097259521484375        1.0007773637771606       4.0141603676602244e-05   0.11172355711460114      0.009781120344996452     0.9988555908203125       1.0                      -4.115434169769287       3.090847969055176        0.28557443618774414      161.48606872558594       -0.4269481897354126      2.6998093128204346       0.08643486350774765      0.15456075966358185      1.6614465713500977       1.0557448863983154       0.31920748949050903      0.4641532897949219       1.0                      
1525                     1.271092268957032        200015872                9665.144800674738        210.3755645751953        299.404052734375         4096                     204.5849609375           297.63336181640625       8284                     7.549586772918701        7.040951728820801        -0.027009546756744385    0.08237915486097336      1.0005332231521606       3.842130900011398e-05    0.10712894052267075      0.00920125376433134      0.9989593625068665       1.0                      -4.188347816467285       3.09757399559021         0.2872662842273712       161.38113403320312       -0.4397946894168854      2.682554006576538        0.08079768717288971      0.14642740786075592      1.6147229671478271       1.064063310623169        0.31920748949050903      0.4641532897949219       1.0                      
1550                     1.2917316650682025       203292672                9665.3935713321          211.13893127441406       299.78515625             4096                     204.5982208251953        297.0947265625           8302                     7.736624240875244        7.154782295227051        -0.028224095702171326    0.08782958984375         1.0003470182418823       5.504759246832691e-05    0.12201323360204697      0.011566600762307644     0.9991866946220398       1.0                      -4.012912273406982       3.1001453399658203       0.2824648320674896       161.25747680664062       -0.40242868661880493     2.6992878913879395       0.08846494555473328      0.14464236795902252      1.6114323139190674       1.0503041744232178       0.31920748949050903      0.4641532897949219       1.0                      
1575                     1.3120833449893528       206569472                9754.726172747445        210.01853942871094       299.65087890625          4096                     204.469970703125         297.6604309082031        8287                     7.254249572753906        6.706610202789307        -0.028330421075224876    0.09147186577320099      1.00040602684021         4.344126136857085e-05    0.11519359797239304      0.010347417555749416     0.9989639520645142       1.0                      -4.066032886505127       3.0884780883789062       0.28024888038635254      161.1437225341797        -0.36887383460998535     2.6061017513275146       0.08788321167230606      0.15029361844062805      1.6181004047393799       1.0477650165557861       0.31920748949050903      0.4641532897949219       1.0                      
1600                     1.3326553158627616       209846272                9545.017714705762        210.53292846679688       299.392822265625         4096                     204.39053344726562       297.4206848144531        8294                     7.299112796783447        6.7765984535217285       -0.0272574033588171      0.08903045952320099      1.0005693435668945       4.0760762203717604e-05   0.10995443910360336      0.009673730470240116     0.9990692138671875       1.0                      -4.176882266998291       3.0929369926452637       0.2795342206954956       161.033935546875         -0.4096582531929016      2.6276025772094727       0.0817735344171524       0.13962528109550476      1.6429314613342285       1.0478756427764893       0.31920748949050903      0.4641532897949219       1.0                      
1625                     1.3529606282048756       213123072                9810.951327381354        211.32154846191406       299.7763671875           4096                     205.3250274658203        298.01800537109375       8265                     6.458281993865967        5.9650678634643555       -0.0271011795848608      0.085296630859375        1.0004032850265503       4.356082354206592e-05    0.1040632501244545       0.008832470513880253     0.9993271231651306       1.0                      -4.278448104858398       3.093426465988159        0.27672481536865234      160.9167938232422        -0.37172889709472656     2.461073875427246        0.07651281356811523      0.12919333577156067      1.4870855808258057       1.0476272106170654       0.31920748949050903      0.4641532897949219       1.0                      
1650                     1.3733844190835953       216399872                9564.681606434051        210.34071350097656       299.427001953125         4096                     205.82827758789062       297.8345031738281        8274                     7.714290142059326        7.137764930725098        -0.028417745605111122    0.08879242092370987      1.0002429485321045       4.643353167921305e-05    0.12098850309848785      0.011440691538155079     0.9990493655204773       1.0                      -4.030341625213623       3.103687047958374        0.2698364853858948       160.78662109375          -0.4132213294506073      2.6959545612335205       0.0884026437997818       0.14771315455436707      1.5878615379333496       1.0629136562347412       0.31920748949050903      0.4641532897949219       1.0                      
1675                     1.3938945209980012       219676672                9662.398639267447        209.86236572265625       299.685546875            4096                     205.56263732910156       297.4948425292969        8285                     7.589178562164307        7.024453163146973        -0.027485311031341553    0.09313507378101349      1.0008423328399658       5.261972182779573e-05    0.11844227463006973      0.010947033762931824     0.9993392825126648       1.0                      -4.016707897186279       3.0947482585906982       0.2662312388420105       160.66688537597656       -0.39170631766319275     2.6724791526794434       0.08856785297393799      0.13779577612876892      1.6055374145507812       1.0460753440856934       0.31920748949050903      0.4641532897949219       1.0                      
1700                     1.4145880003770193       222953472                9653.491586432323        211.5708770751953        299.555419921875         4096                     204.93734741210938       297.30364990234375       8294                     7.557717323303223        6.998010158538818        -0.027569754049181938    0.08266907185316086      1.0005568265914917       5.2923343901056796e-05   0.11745534092187881      0.010775038041174412     0.9992126822471619       1.0                      -4.017969608306885       3.0965890884399414       0.2643626630306244       160.55186462402344       -0.4059939980506897      2.6709203720092773       0.08946295082569122      0.14260250329971313      1.5929296016693115       1.050980567932129        0.31920748949050903      0.4641532897949219       1.0                      
1725                     1.4352129630247752       226230272                9573.537984497529        212.41615295410156       299.764892578125         4096                     205.7507781982422        297.3175354003906        8300                     7.536873817443848        6.977280616760254        -0.028812101110816002    0.09279785305261612      1.0009773969650269       4.120150697417557e-05    0.11768113821744919      0.01074953656643629      0.9989166259765625       1.0                      -4.03419828414917        3.0983989238739014       0.2610289752483368       160.4315185546875        -0.39613479375839233     2.6626431941986084       0.09096792340278625      0.157087504863739        1.7275445461273193       1.0475893020629883       0.31920748949050903      0.4641532897949219       1.0                      
1750                     1.4557749522394605       229507072                9573.779394139334        212.0474090576172        299.530517578125         4096                     206.66049194335938       297.541259765625         8288                     7.386995792388916        6.848496913909912        -0.026465637609362602    0.09075927734375         1.000334620475769        5.341720680007711e-05    0.1129930168390274       0.010138869285583496     0.999053955078125        1.0                      -4.083413124084473       3.1050994396209717       0.2614768445491791       160.32156372070312       -0.4072328805923462      2.6397972106933594       0.08673110604286194      0.1446629762649536       1.6783905029296875       1.0643031597137451       0.31920748949050903      0.4641532897949219       1.0                      
1775                     1.47646377881368         232783872                9464.39760909206         211.24168395996094       299.6552734375           4096                     207.00929260253906       297.21820068359375       8298                     7.357170104980469        6.773714542388916        -0.02703378163278103     0.08957214653491974      1.000841498374939        5.0681894208537415e-05   0.12209805101156235      0.011602744460105896     0.9990783929824829       1.0                      -3.9814319610595703      3.110008478164673        0.25708869099617004      160.19627380371094       -0.3797471821308136      2.6246986389160156       0.09092982113361359      0.14759491384029388      1.726883888244629        1.0523338317871094       0.31920748949050903      0.4641532897949219       1.0                      
1800                     1.4970899371306101       236060672                9505.698100215332        211.30020141601562       299.480224609375         4096                     206.76014709472656       297.3138427734375        8296                     7.318822383880615        6.732844829559326        -0.02628064714372158     0.08878936618566513      1.0002435445785522       6.596250750590116e-05    0.12245192378759384      0.01156486477702856      0.9990188479423523       1.0                      -4.016526699066162       3.0954055786132812       0.2562318742275238       160.0841827392578        -0.4005427658557892      2.6197421550750732       0.09188182651996613      0.15589244663715363      1.7247059345245361       1.0503888130187988       0.31920748949050903      0.4641532897949219       1.0                      
1825                     1.5174948452578652       239337472                9733.308122098142        212.2730712890625        299.76953125             4096                     206.0526885986328        297.9263610839844        8272                     6.865626811981201        6.347117900848389        -0.028341934084892273    0.08727417141199112      1.0007671117782593       4.457008981262334e-05    0.10937022417783737      0.009531914256513119     0.9992218017578125       1.0                      -4.170020580291748       3.0928008556365967       0.25866207480430603      159.98194885253906       -0.4006446301937103      2.544611930847168        0.08402353525161743      0.14257743954658508      1.524402379989624        1.053037405014038        0.31920748949050903      0.4641532897949219       1.0                      
1850                     1.5379714781045914       242614272                9617.423278361674        211.98072814941406       299.64404296875          4096                     206.55226135253906       297.4930725097656        8291                     7.128052711486816        6.555531978607178        -0.026544779539108276    0.09450378268957138      1.0004304647445679       4.663737490773201e-05    0.11981306225061417      0.011148141697049141     0.9989349246025085       1.0                      -4.033869743347168       3.1040990352630615       0.2551402151584625       159.8607177734375        -0.3643980622291565      2.5824670791625977       0.09172026813030243      0.153750941157341        1.646608591079712        1.0477027893066406       0.31920748949050903      0.4641532897949219       1.0                      
1875                     1.5587172953950035       245891072                9569.740719569003        211.37522888183594       299.55615234375          4096                     204.9934539794922        296.8078308105469        8319                     7.542054653167725        6.9984869956970215       -0.02656453661620617     0.09739227592945099      1.000449299812317        4.2197196307824925e-05   0.11402653902769089      0.010193141177296638     0.9988647699356079       1.0                      -4.111688137054443       3.086029291152954        0.2554837167263031       159.7525634765625        -0.43206357955932617     2.6722750663757324       0.08792875707149506      0.15268102288246155      1.6674203872680664       1.0600714683532715       0.31920748949050903      0.4641532897949219       1.0                      
1900                     1.579395323528184        249167872                9568.80011819062         213.30780029296875       299.55712890625          4096                     206.46044921875          296.79278564453125       8313                     6.778588771820068        6.276104927062988        -0.028492653742432594    0.08140259236097336      1.000771403312683        4.534583422355354e-05    0.1061953529715538       0.00902510341256857      0.998828113079071        1.0                      -4.227076053619385       3.0990748405456543       0.2560282349586487       159.64303588867188       -0.3931359648704529      2.5273234844207764       0.0836649164557457       0.15146704018115997      1.686605453491211        1.047335147857666        0.31920748949050903      0.4641532897949219       1.0                      
1925                     1.5999718487924999       252444672                9563.368171133685        212.21054077148438       299.60693359375          4096                     207.3402557373047        297.66790771484375       8285                     6.659013271331787        6.098552227020264        -0.026947075501084328    0.08791504055261612      1.0007656812667847       4.944938336848281e-05    0.1174817830324173       0.010870940051972866     0.9992599487304688       1.0                      -4.055237293243408       3.110088586807251        0.2519194483757019       159.51837158203125       -0.3774248957633972      2.4849965572357178       0.08891507983207703      0.14471112191677094      1.6266708374023438       1.0526423454284668       0.31920748949050903      0.4641532897949219       1.0                      
1950                     1.6206525175438986       255721472                9560.22813755022         212.1053924560547        299.586181640625         4096                     207.32925415039062       297.1134033203125        8312                     7.336523532867432        6.830669403076172        -0.026560071855783463    0.09050750732421875      1.0008410215377808       7.54954744479619e-05     0.1064830794930458       0.009084763936698437     0.9989563226699829       1.0                      -4.222278594970703       3.0957837104797363       0.25213146209716797      159.40728759765625       -0.4472943842411041      2.6400344371795654       0.08350691199302673      0.14765317738056183      1.6362957954406738       1.0619447231292725       0.31920748949050903      0.4641532897949219       1.0                      
1975                     1.641535796854231        258998272                9506.342438160233        212.04518127441406       299.5205078125           4096                     206.56857299804688       296.842041015625         8312                     7.213387489318848        6.641955852508545        -0.027747860178351402    0.09045715630054474      1.0004633665084839       4.419516699272208e-05    0.11983610689640045      0.011196117848157883     0.9990906119346619       1.0                      -4.028280735015869       3.1056125164031982       0.24879728257656097      159.2852020263672        -0.3621463179588318      2.5935235023498535       0.09120586514472961      0.1509399563074112       1.670276165008545        1.0497877597808838       0.31920748949050903      0.4641532897949219       1.0                      
2000                     1.6622118802865347       262275072                9618.854433024611        212.9324188232422        299.576904296875         4096                     207.4007568359375        297.2434997558594        8297                     7.27493143081665         6.744297981262207        -0.025689920410513878    0.08780975639820099      1.0014241933822632       5.236095967120491e-05    0.1112644299864769       0.009804114699363708     0.9992035031318665       1.0                      -4.122804164886475       3.09670090675354         0.24797239899635315      159.1709442138672        -0.3951163589954376      2.621345281600952        0.0871952474117279       0.14224979281425476      1.5669021606445312       1.048135757446289        0.31920748949050903      0.4641532897949219       1.0                      
2025                     1.6827768906619813       265551872                9762.23173192341         212.01637268066406       299.8535461425781        4096                     207.3692626953125        297.50506591796875       8282                     6.471304416656494        5.9061360359191895       -0.02694115974009037     0.09162292629480362      1.00039803981781         3.017450035258662e-05    0.1184220239520073       0.010957708582282066     0.9992767572402954       1.0                      -4.054500102996826       3.0966155529022217       0.24728696048259735      159.0576629638672        -0.3796881437301636      2.453862190246582        0.09012496471405029      0.14296135306358337      1.5769374370574951       1.058619499206543        0.31920748949050903      0.4641532897949219       1.0                      
2050                     1.7033117360538907       268828672                9599.90672932288         212.1096954345703        299.48876953125          4096                     207.05288696289062       297.3611755371094        8285                     6.764291286468506        6.189975261688232        -0.028426334261894226    0.09862365573644638      1.0007286071777344       4.467196049517952e-05    0.12054836004972458      0.01147492602467537      0.9993850588798523       1.0                      -4.08399772644043        3.1074182987213135       0.24704913794994354      158.94561767578125       -0.33821237087249756     2.51002836227417         0.08706511557102203      0.1387869268655777       1.5238516330718994       1.0530939102172852       0.31920748949050903      0.4641532897949219       1.0                      
2075                     1.7240380383200116       272105472                9612.080868540364        212.42666625976562       299.687744140625         4096                     206.6178741455078        296.82684326171875       8312                     7.1706862449646          6.610759258270264        -0.028456611558794975    0.09017181396484375      1.0006479024887085       4.3184645619476214e-05   0.1176767349243164       0.010955591686069965     0.99908447265625         1.0                      -4.10684061050415        3.1021361351013184       0.2473619431257248       158.8368682861328        -0.3840425908565521      2.5914289951324463       0.08679240196943283      0.14887338876724243      1.6317007541656494       1.0478579998016357       0.31920748949050903      0.4641532897949219       1.0                      
2100                     1.7447203801737892       275382272                9673.134966069694        213.0810089111328        299.75634765625          4096                     206.93199157714844       296.74212646484375       8314                     6.956414222717285        6.397636890411377        -0.026655806228518486    0.0940399169921875       1.0008955001831055       4.417795207700692e-05    0.11708640307188034      0.010809830389916897     0.9991195797920227       1.0                      -4.075311183929443       3.1028079986572266       0.24669627845287323      158.7247772216797        -0.3772657811641693      2.550827980041504        0.08805309981107712      0.1480804830789566       1.577223777770996        1.0618979930877686       0.31920748949050903      0.4641532897949219       1.0                      
2125                     1.7651642429828645       278659072                9742.96519961286         212.56173706054688       299.682373046875         4096                     207.4130096435547        297.74127197265625       8277                     6.5392889976501465       6.0191264152526855       -0.027391964569687843    0.09278564900159836      1.000813603401184        3.7050453101983294e-05   0.10951081663370132      0.009682468138635159     0.9993820190429688       1.0                      -4.167911052703857       3.0966663360595703       0.2445344477891922       158.60621643066406       -0.3850759267807007      2.4701313972473145       0.08264815807342529      0.13203197717666626      1.5123465061187744       1.0466265678405762       0.31920748949050903      0.4641532897949219       1.0                      
2150                     1.7855978178977967       281935872                9764.598037587879        212.6514129638672        299.8730773925781        4096                     207.6390838623047        297.5387878417969        8291                     7.072473049163818        6.533668041229248        -0.027261286973953247    0.09403534233570099      1.0002249479293823       3.76887692254968e-05     0.11321329325437546      0.010145789943635464     0.9990158081054688       1.0                      -4.106766223907471       3.094539165496826        0.23986902832984924      158.4786376953125        -0.401705265045166       2.5773770809173584       0.08823105692863464      0.14875321090221405      1.6473605632781982       1.0607385635375977       0.31920748949050903      0.4641532897949219       1.0                      
2175                     1.8060037785768508       285212672                9723.137905038693        212.7644805908203        299.70263671875          4096                     207.39610290527344       297.5811462402344        8286                     7.467877388000488        6.890292644500732        -0.026523659005761147    0.08544464409351349      1.0006356239318848       4.191897824057378e-05    0.12082185596227646      0.011377887800335884     0.9991592764854431       1.0                      -4.013272762298584       3.0956904888153076       0.2377939224243164       158.3600311279297        -0.4257790446281433      2.650934934616089        0.09090667963027954      0.1503726989030838       1.585723638534546        1.0478086471557617       0.31920748949050903      0.4641532897949219       1.0                      
2200                     1.8265310145748985       288489472                9685.190231209075        212.10235595703125       299.580078125            4096                     207.1619110107422        297.1994934082031        8292                     6.796409606933594        6.230700969696045        -0.02779308520257473     0.09813385456800461      1.0003325939178467       3.87844665965531e-05     0.11870034784078598      0.01099561806768179      0.9993438720703125       1.0                      -4.044162273406982       3.081939220428467        0.23859229683876038      158.25180053710938       -0.3656991720199585      2.5186755657196045       0.08977048844099045      0.1392974555492401       1.4951999187469482       1.0500056743621826       0.31920748949050903      0.4641532897949219       1.0                      
2225                     1.8470307896534601       291766272                9691.596713611225        212.3614501953125        299.71240234375          4096                     207.70286560058594       297.5476989746094        8281                     7.038311004638672        6.469714641571045        -0.02646850049495697     0.0950927734375          1.0003870725631714       2.832082645909395e-05    0.11901283264160156      0.011049247346818447     0.9994049072265625       1.0                      -4.061561107635498       3.082578659057617        0.2391878366470337       158.14300537109375       -0.38801875710487366     2.57981014251709         0.08917534351348877      0.13841237127780914      1.5259389877319336       1.0579497814178467       0.31920748949050903      0.4641532897949219       1.0                      
2250                     1.867603800760375        295043072                9600.579997918718        212.7310333251953        299.54052734375          4096                     208.35824584960938       297.4366760253906        8289                     7.144749641418457        6.6386847496032715       -0.02857477031648159     0.0892791748046875       1.0003795623779297       4.493195956456475e-05    0.10692799091339111      0.009254343807697296     0.9992996454238892       1.0                      -4.220065593719482       3.0918054580688477       0.23973894119262695      158.03204345703125       -0.4137645363807678      2.6003096103668213       0.08154337853193283      0.13496126234531403      1.5547940731048584       1.064023733139038        0.31920748949050903      0.4641532897949219       1.0                      
2275                     1.888069016536077        298319872                9622.309973867325        213.18638610839844       299.60888671875          4096                     208.51876831054688       297.4024353027344        8288                     6.7051100730896          6.2109832763671875       -0.026898806914687157    0.10467376559972763      1.0007436275482178       5.363053787732497e-05    0.10420512408018112      0.008836116641759872     0.9993316531181335       1.0                      -4.232493877410889       3.091104507446289        0.23840244114398956      157.9138641357422        -0.4170997440814972      2.514397382736206        0.08048749715089798      0.13122592866420746      1.6311039924621582       1.0471785068511963       0.31920748949050903      0.4641532897949219       1.0                      
2300                     1.908545833826065        301596672                9807.861675556476        211.4252166748047        299.713134765625         4096                     208.45982360839844       297.2750549316406        8285                     6.613778114318848        6.054409503936768        -0.02692566253244877     0.09046631306409836      1.0006312131881714       4.348440779722296e-05    0.11725874245166779      0.010874414816498756     0.999542236328125        1.0                      -4.046648979187012       3.0914418697357178       0.23458614945411682      157.78817749023438       -0.3372051417827606      2.4814860820770264       0.08827820420265198      0.13048532605171204      1.4423668384552002       1.0472300052642822       0.31920748949050903      0.4641532897949219       1.0                      
2325                     1.929167183637619        304873472                9677.808587205225        213.7152862548828        299.42041015625          4096                     208.07382202148438       297.1011962890625        8298                     6.647519588470459        6.090134620666504        -0.028311440721154213    0.09314880520105362      1.0006216764450073       3.8098933146102354e-05   0.11713916063308716      0.010766072198748589     0.9992706179618835       1.0                      -4.036773204803467       3.088592767715454        0.23426738381385803      157.6743621826172        -0.34655332565307617     2.487717390060425        0.08985774219036102      0.14394016563892365      1.5734543800354004       1.0625765323638916       0.31920748949050903      0.4641532897949219       1.0                      
2350                     1.9496373436848322       308150272                9767.45380030774         214.38490295410156       299.80712890625          4096                     208.0756072998047        297.06561279296875       8305                     6.648191928863525        6.1207499504089355       -0.028406396508216858    0.09322357177734375      1.0006605386734009       3.941766408388503e-05    0.11116988956928253      0.009790944866836071     0.9986648559570312       1.0                      -4.1376566886901855      3.098473310470581        0.23676586151123047      157.56854248046875       -0.35628563165664673     2.4891905784606934       0.088571697473526        0.15893563628196716      1.6309947967529297       1.0532045364379883       0.31920748949050903      0.4641532897949219       1.0                      
2375                     1.9701769036716885       311427072                9724.623403909443        213.9564971923828        299.561767578125         4096                     208.4259033203125        297.2898254394531        8293                     6.850635051727295        6.2955546379089355       -0.026412898674607277    0.08668365329504013      1.0006121397018433       3.718108928296715e-05    0.11629875749349594      0.010681924410164356     0.9989868402481079       1.0                      -4.07516622543335        3.102978467941284        0.23616936802864075      157.45481872558594       -0.38587087392807007     2.5309271812438965       0.0893203616142273       0.15360817313194275      1.633573055267334        1.0534789562225342       0.31920748949050903      0.4641532897949219       1.0                      
2400                     1.9907006981637743       314703872                9727.986328621051        212.54345703125          299.708251953125         4096                     208.1295166015625        297.1773376464844        8308                     7.118888854980469        6.546156406402588        -0.025632400065660477    0.08890228718519211      1.0008430480957031       2.211477476521395e-05    0.11967326700687408      0.011269721202552319     0.9989105463027954       1.0                      -4.0697245597839355      3.106083631515503        0.23568259179592133      157.3416748046875        -0.38731423020362854     2.58377742767334         0.08958945423364639      0.15590564906597137      1.6682252883911133       1.0542616844177246       0.31920748949050903      0.4641532897949219       1.0                      
2425                     2.011193094915814        317980672                9760.301494486532        213.84344482421875       299.633544921875         4096                     208.44053649902344       297.18792724609375       8297                     6.974246501922607        6.445168495178223        -0.02701466716825962     0.09375305473804474      1.0007938146591187       4.162854384048842e-05    0.11121835559606552      0.009848712012171745     0.9990234375             1.0                      -4.171807289123535       3.097806215286255        0.23685215413570404      157.23489379882812       -0.43853577971458435     2.565528631210327        0.08731529861688614      0.14990541338920593      1.616347312927246        1.0516366958618164       0.31920748949050903      0.4641532897949219       1.0                      
2450                     2.031721880502171        321257472                9735.388198160292        212.78564453125          299.5849609375           4096                     208.2935333251953        297.0882873535156        8296                     6.761268615722656        6.264684677124023        -0.028305530548095703    0.0906524658203125       1.0008727312088013       3.227142951800488e-05    0.10497818142175674      0.008912616409361362     0.9993576407432556       1.0                      -4.250279903411865       3.0960450172424316       0.2368016242980957       157.1241912841797        -0.39411354064941406     2.524571657180786        0.08259816467761993      0.1363939791917801       1.5154728889465332       1.0626044273376465       0.31920748949050903      0.4641532897949219       1.0                      
2475                     2.0522907767030927       324534272                9714.126294533895        212.2208709716797        299.5166015625           4096                     208.32601928710938       297.375244140625         8291                     6.718557834625244        6.184741497039795        -0.0262982826679945      0.10192108154296875      1.0008376836776733       3.423670932534151e-05    0.11202291399240494      0.010031076148152351     0.999298095703125        1.0                      -4.156001567840576       3.106912851333618        0.23397640883922577      157.0028839111328        -0.3748010993003845      2.5092475414276123       0.08723284304141998      0.14185455441474915      1.5335931777954102       1.0555682182312012       0.31920748949050903      0.4641532897949219       1.0                      
2500                     2.0727280791600546       327811072                9806.517168251708        213.1369171142578        299.473388671875         4096                     208.52359008789062       297.46612548828125       8290                     7.102118968963623        6.532911777496338        -0.02626073732972145     0.08801116794347763      1.00039803981781         2.9730843380093575e-05   0.11909377574920654      0.01115377526730299      0.9992324709892273       1.0                      -4.0516157150268555      3.107614517211914        0.23186753690242767      156.88504028320312       -0.396670401096344       2.5803864002227783       0.09058726578950882      0.14601479470729828      1.4849278926849365       1.0476865768432617       0.31920748949050903      0.4641532897949219       1.0                      
2525                     2.093183577126927        331087872                9791.531092658126        212.4208984375           299.572021484375         4096                     209.09127807617188       297.43408203125          8286                     6.636063575744629        6.088809967041016        -0.02719549648463726     0.09868469089269638      1.0006828308105469       6.517123256344348e-05    0.11488967388868332      0.01050389464944601      0.9992355704307556       1.0                      -4.102616786956787       3.1053006649017334       0.23128747940063477      156.7711181640625        -0.3625311255455017      2.4934659004211426       0.0880531370639801       0.14365684986114502      1.5173759460449219       1.0498862266540527       0.31920748949050903      0.4641532897949219       1.0                      
