Iteration                Wall_Time                Samples                  Total_FPS                Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Collection_Time          Backward_Time            Exp_Prob                 
15975                    12.918442377845446       2094006272               10364.331457222223       257.8160095214844        299.761474609375         4096                     252.70809936523438       298.260009765625         8251                     6.542885780334473        5.787140846252441        -0.024469194933772087    0.08945617824792862      1.0010201930999756       4.484273085836321e-05    0.15604302287101746      0.01375814713537693      0.999664306640625        1.0                      -3.644529104232788       2.722790479660034        0.23067417740821838      244.16836547851562       -0.5189765095710754      2.419660806655884        0.11059492826461792      0.12232862412929535      1.3548245429992676       1.017458438873291        1.0                      
16000                    12.937843211160766       2097283072               10395.459203430528       258.0963134765625        299.78271484375          4096                     252.6012420654297        298.1900329589844        8259                     6.8873162269592285       6.127755641937256        -0.02044387347996235     0.10335388034582138      1.0007449388504028       5.762378714280203e-05    0.1560010015964508       0.013921791687607765     0.9994415640830994       1.0                      -3.679056167602539       2.7295894622802734       0.23304183781147003      243.97525024414062       -0.586198091506958       2.493271827697754        0.10714825987815857      0.1235504299402237       1.3972561359405518       1.0194010734558105       1.0                      
16025                    12.957248528003692       2100559872               10375.469970093296       258.98004150390625       299.9314270019531        4096                     252.5177459716797        297.8836364746094        8272                     6.470221042633057        5.704627513885498        -0.02218019962310791     0.102081298828125        1.0006561279296875       5.084779331809841e-05    0.1575545370578766       0.01413519587367773      0.9994827508926392       1.0                      -3.674995183944702       2.7315890789031982       0.23234227299690247      243.77371215820312       -0.5571132898330688      2.4065511226654053       0.10930749773979187      0.12671013176441193      1.4578604698181152       1.019439458847046        1.0                      
16050                    12.976584185494318       2103836672               10419.745239458754       259.25848388671875       300.0                    4096                     252.06805419921875       297.83636474609375       8272                     6.301876068115234        5.530409812927246        -0.022173108533024788    0.09308166801929474      1.000779628753662        5.134271486895159e-05    0.15872803330421448      0.014305573888123035     0.9995483756065369       1.0                      -3.6576919555664062      2.7264134883880615       0.23131775856018066      243.5717010498047        -0.5100832581520081      2.3684871196746826       0.11002279072999954      0.1272674947977066       1.4266533851623535       1.018815040588379        1.0                      
16075                    12.995977850556374       2107113472               10354.907160513509       258.51141357421875       299.90625                4096                     252.7676239013672        297.8210144042969        8271                     6.887368679046631        6.118966102600098        -0.021429559215903282    0.09387054294347763      1.000588297843933        3.946911238017492e-05    0.1579664796590805       0.014058043248951435     0.9994857907295227       1.0                      -3.647282838821411       2.718008041381836        0.23072178661823273      243.3715057373047        -0.6004253625869751      2.4972994327545166       0.11150117963552475      0.1273225098848343       1.5044889450073242       1.01816725730896         1.0                      
16100                    13.01537044107914        2110390272               10405.034296750144       258.43572998046875       299.9189453125           4096                     252.337890625            297.7461242675781        8276                     7.19195032119751         6.426724433898926        -0.021863257512450218    0.10049896687269211      1.0007961988449097       4.289518255973235e-05    0.15741783380508423      0.014130175113677979     0.9995223879814148       1.0                      -3.6927478313446045      2.7208449840545654       0.23123358190059662      243.17344665527344       -0.6075835227966309      2.5594162940979004       0.10809843987226486      0.12421447783708572      1.4376435279846191       1.0196161270141602       1.0                      
16125                    13.034789030220773       2113667072               10339.6032178649         258.2007751464844        299.816162109375         4096                     252.23953247070312       297.5677185058594        8278                     6.420304775238037        5.671057224273682        -0.02041117660701275     0.09340973198413849      1.0008758306503296       6.051440868759528e-05    0.1539316475391388       0.013485455885529518     0.9996261596679688       1.0                      -3.6917214393615723      2.7211248874664307       0.22966806590557098      242.96897888183594       -0.5524238348007202      2.4049155712127686       0.1083667129278183       0.12181820720434189      1.4294288158416748       1.0176880359649658       1.0                      
16150                    13.054285448855824       2116943872               10281.03890689223        258.5440368652344        299.742919921875         4096                     252.11309814453125       297.989990234375         8267                     6.498318672180176        5.7420125007629395       -0.020085355266928673    0.0985870361328125       1.0005229711532593       5.369516657083295e-05    0.1552780717611313       0.013929741457104683     0.999420166015625        1.0                      -3.756884813308716       2.728778600692749        0.23126426339149475      242.772705078125         -0.6022149324417114      2.412672519683838        0.10422351956367493      0.12573468685150146      1.5048000812530518       1.019315481185913        1.0                      
16175                    13.073605276081297       2120220672               10386.195645782538       258.39178466796875       299.9721984863281        4096                     252.34860229492188       297.88177490234375       8271                     6.542876720428467        5.780339241027832        -0.021948697045445442    0.10679931938648224      1.0006927251815796       4.148810330661945e-05    0.15689726173877716      0.01401636190712452      0.9994217157363892       1.0                      -3.682400941848755       2.727879762649536        0.2283647507429123       242.56494140625          -0.5448858737945557      2.424443483352661        0.1098829135298729       0.12889856100082397      1.4621610641479492       1.018078327178955        1.0                      
16200                    13.09296931915813        2123497472               10357.770156624596       259.09808349609375       299.81640625             4096                     252.33152770996094       297.7986755371094        8267                     6.429748058319092        5.65925931930542         -0.021427080035209656    0.10657501220703125      1.0007801055908203       4.297035047784448e-05    0.15838304162025452      0.01427807379513979      0.9996734857559204       1.0                      -3.6673600673675537      2.719191789627075        0.22610004246234894      242.3600311279297        -0.5466372966766357      2.402665615081787        0.10841193795204163      0.1212141364812851       1.376821756362915        1.0187973976135254       1.0                      
16225                    13.112439396977425       2126774272               10263.750370158547       258.6275329589844        299.82763671875          4096                     252.56417846679688       298.12005615234375       8264                     6.4789299964904785       5.706618785858154        -0.022622769698500633    0.09271087497472763      1.0003231763839722       3.621329597081058e-05    0.15898704528808594      0.0143969701603055       0.9994659423828125       1.0                      -3.6887364387512207      2.7219161987304688       0.22614161670207977      242.1609649658203        -0.555147111415863       2.406679630279541        0.10912130773067474      0.12865571677684784      1.4717955589294434       1.0184357166290283       1.0                      
16250                    13.131969811452759       2130051072               10259.713744565932       257.7834777832031        299.932861328125         4096                     252.392578125            297.8543395996094        8270                     6.2039971351623535       5.433586120605469        -0.023579420521855354    0.10605316609144211      1.000673532485962        4.192487904219888e-05    0.15879811346530914      0.014269999228417873     0.9994308352470398       1.0                      -3.673173666000366       2.722156286239624        0.22591181099414825      241.96092224121094       -0.5108276605606079      2.351006031036377        0.11127254366874695      0.1298438012599945       1.520442247390747        1.0192680358886719       1.0                      
16275                    13.151334821449385       2133327872               10384.398385849941       258.39288330078125       299.947509765625         4096                     252.10890197753906       297.6943664550781        8276                     6.392499923706055        5.63278865814209         -0.02075779251754284     0.10552978515625         1.0009037256240845       3.461509186308831e-05    0.1560937613248825       0.013961146585643291     0.9995391964912415       1.0                      -3.6948297023773193      2.7282073497772217       0.22816979885101318      241.76914978027344       -0.5832259058952332      2.396629810333252        0.10770126432180405      0.123096764087677        1.407688856124878        1.019484281539917        1.0                      
16300                    13.17073928978708        2136604672               10377.118601802487       258.44171142578125       300.0                    4096                     252.38978576660156       297.84161376953125       8270                     6.525760650634766        5.765336513519287        -0.02100255899131298     0.09850769490003586      1.0007367134094238       4.5823118853149936e-05   0.15628542006015778      0.013914397917687893     0.9995391964912415       1.0                      -3.6915931701660156      2.721369504928589        0.22709809243679047      241.5678253173828        -0.5785908102989197      2.4310667514801025       0.10888885706663132      0.12392999976873398      1.4337158203125          1.0185949802398682       1.0                      
16325                    13.19001369840569        2139881472               10398.298058013776       258.91070556640625       299.821533203125         4096                     252.76881408691406       298.21185302734375       8257                     6.527506351470947        5.771987438201904        -0.022048233076930046    0.10023956745862961      1.0005887746810913       3.9109221688704565e-05   0.15551334619522095      0.013974586501717567     0.999603271484375        1.0                      -3.7026097774505615      2.736773729324341        0.2273818701505661       241.36917114257812       -0.5728577971458435      2.4275479316711426       0.10632108151912689      0.11857809871435165      1.414553165435791        1.0200104713439941       1.0                      
16350                    13.209400594499376       2143158272               10477.239529155644       257.9110412597656        299.9324035644531        4096                     253.15139770507812       298.1751708984375        8252                     6.422726631164551        5.671381950378418        -0.021408243104815483    0.10066833347082138      1.0005253553390503       3.754136560019106e-05    0.1545504331588745       0.013707649894058704     0.9995773434638977       1.0                      -3.688363790512085       2.735527753829956        0.22742381691932678      241.1709442138672        -0.5452805161476135      2.4007503986358643       0.10855835676193237      0.12112855911254883      1.3680999279022217       1.021470308303833        1.0                      
16375                    13.228832977546586       2146435072               10223.511851560976       258.1893615722656        299.873291015625         4096                     252.38108825683594       298.1507263183594        8259                     6.98567533493042         6.233078479766846        -0.02321067824959755     0.09264526516199112      1.0008610486984253       4.846690717386082e-05    0.15516144037246704      0.013901280239224434     0.9993759393692017       1.0                      -3.723956823348999       2.7353694438934326       0.2267918884754181       240.970458984375         -0.6046086549758911      2.5119781494140625       0.10638998448848724      0.12840580940246582      1.5189077854156494       1.0196974277496338       1.0                      
16400                    13.248255362312          2149711872               10347.430262643142       258.65374755859375       299.9709777832031        4096                     252.49754333496094       297.927490234375         8268                     6.037891864776611        5.290778160095215        -0.022468579933047295    0.10491638630628586      1.0000922679901123       4.305613038013689e-05    0.15391643345355988      0.01361000258475542      0.9994827508926392       1.0                      -3.701874256134033       2.738100290298462        0.2254282534122467       240.7687530517578        -0.5332926511764526      2.3172733783721924       0.10868886113166809      0.12771303951740265      1.457200288772583        1.0179967880249023       1.0                      
16425                    13.267759125034015       2152988672               10356.138981513372       258.6437683105469        299.9350891113281        4096                     251.4774169921875        297.63714599609375       8277                     6.548913478851318        5.793962001800537        -0.020408688113093376    0.09367980808019638      1.0005719661712646       3.8166741433087736e-05   0.15507185459136963      0.013946113176643848     0.9995193481445312       1.0                      -3.7220959663391113      2.734241247177124        0.2237025946378708       240.56448364257812       -0.5628021359443665      2.430683135986328        0.10502250492572784      0.12288057059049606      1.4105079174041748       1.020317792892456        1.0                      
16450                    13.287239702542623       2156265472               10291.841986747992       258.1480407714844        299.8603820800781        4096                     252.2395477294922        297.98681640625          8262                     6.490640163421631        5.754158973693848        -0.020698783919215202    0.08968658745288849      1.0005803108215332       5.2756699005840346e-05   0.15143586695194244      0.01353534311056137      0.9994949698448181       1.0                      -3.7414517402648926      2.7524194717407227       0.22460167109966278      240.3652801513672        -0.5691976547241211      2.418160915374756        0.10118412971496582      0.11960328370332718      1.440042495727539        1.0199308395385742       1.0                      
16475                    13.306701684792836       2159542272               10345.672091938075       258.676025390625         300.0                    4096                     252.79238891601562       298.24444580078125       8258                     6.381078720092773        5.647853374481201        -0.019179584458470345    0.08862151950597763      1.0007078647613525       4.0789458580547944e-05   0.15048055350780487      0.013268239796161652     0.999499499797821        1.0                      -3.727431535720825       2.7570278644561768       0.2255305051803589       240.1700439453125        -0.6115778684616089      2.397998809814453        0.10470473021268845      0.1231071949005127       1.417126178741455        1.0190136432647705       1.0                      
16500                    13.326026372181044       2162819072               10334.56537635194        258.04046630859375       299.969970703125         4096                     253.25250244140625       298.3916320800781        8249                     6.246863842010498        5.487380504608154        -0.021749431267380714    0.09011077880859375      1.0005757808685303       4.70420163765084e-05     0.1562465876340866       0.014137628488242626     0.9996994137763977       1.0                      -3.6872098445892334      2.7360169887542725       0.22233878076076508      239.962890625            -0.5643891096115112      2.3658297061920166       0.10604645311832428      0.11859776079654694      1.3255786895751953       1.0191926956176758       1.0                      
16525                    13.345470436546538       2166095872               10333.248172505208       258.07403564453125       299.6208801269531        4096                     252.56039428710938       298.0208435058594        8256                     5.774625301361084        5.015788555145264        -0.023139214143157005    0.10203247517347336      1.0003563165664673       3.3114429243141785e-05   0.15639522671699524      0.014149866998195648     0.9996337890625          1.0                      -3.686818838119507       2.74232816696167         0.22190235555171967      239.7650909423828        -0.47570767998695374     2.255642890930176        0.10731762647628784      0.12166611850261688      1.3856027126312256       1.019212245941162        1.0                      
16550                    13.365037354628244       2169372672               10262.511883676409       259.3653259277344        299.902099609375         4096                     252.41900634765625       297.9800109863281        8269                     6.38600492477417         5.626574993133545        -0.021310998126864433    0.09108123928308487      1.0003381967544556       4.2527746700216085e-05   0.1561480313539505       0.014076882973313332     0.9994140863418579       1.0                      -3.711164951324463       2.7399051189422607       0.22060458362102509      239.5639190673828        -0.5699007511138916      2.3907532691955566       0.10766996443271637      0.12956880033016205      1.509561538696289        1.0195016860961914       1.0                      
16575                    13.384387539095348       2172649472               10367.373081745103       259.1225280761719        299.950439453125         4096                     253.00086975097656       298.25054931640625       8255                     6.82241153717041         6.062641143798828        -0.022261468693614006    0.08323516696691513      1.000551462173462        6.127991218818352e-05    0.1564064472913742       0.01413655560463667      0.99951171875            1.0                      -3.7066421508789062      2.746145009994507        0.22270695865154266      239.372802734375         -0.571976363658905       2.481912851333618        0.10819362103939056      0.127298504114151        1.405242681503296        1.019442081451416        1.0                      
16600                    13.403773403498862       2175926272               10258.876514738122       258.7762451171875        299.9468078613281        4096                     252.9718475341797        297.91912841796875       8268                     6.9327287673950195       6.172738552093506        -0.022133080288767815    0.10112915188074112      1.0004252195358276       5.119648631080054e-05    0.15642456710338593      0.01414316613227129      0.9995437860488892       1.0                      -3.7650387287139893      2.7330501079559326       0.22059479355812073      239.1709747314453        -0.5798878073692322      2.503998041152954        0.10655505955219269      0.12923145294189453      1.4796710014343262       1.0201895236968994       1.0                      
16625                    13.42338762236966        2179203072               10275.734121953086       258.22381591796875       299.9250793457031        4096                     252.25303649902344       297.6982727050781        8276                     6.4089555740356445       5.666072368621826        -0.02043522335588932     0.0948486328125          1.0006592273712158       4.155986971454695e-05    0.1526636779308319       0.013718058355152607     0.9995361566543579       1.0                      -3.7966620922088623      2.7311792373657227       0.21868908405303955      238.9668731689453        -0.5479577779769897      2.3999781608581543       0.09990638494491577      0.12018167972564697      1.4853086471557617       1.0197844505310059       1.0                      
16650                    13.442948672241634       2182479872               10287.264041251165       257.8069763183594        299.8164367675781        4096                     252.474609375            297.7891845703125        8271                     6.982483863830566        6.253746509552002        -0.021782899275422096    0.09595336765050888      1.000792384147644        4.680144411395304e-05    0.1501040756702423       0.013149610720574856     0.999401867389679        1.0                      -3.770406723022461       2.755134344100952        0.22060585021972656      238.77476501464844       -0.6051440238952637      2.525019407272339        0.10628186166286469      0.12748096883296967      1.4396083354949951       1.017120361328125        1.0                      
16675                    13.462250193423696       2185756672               10382.8158761595         258.1470642089844        299.81982421875          4096                     253.47193908691406       298.2599792480469        8257                     6.658599853515625        5.900670051574707        -0.022290503606200218    0.09482421725988388      1.001127004623413        4.875768718193285e-05    0.1560443490743637       0.014068031683564186     0.9995651245117188       1.0                      -3.722639560699463       2.748408317565918        0.22036540508270264      238.57737731933594       -0.5901890993118286      2.4513959884643555       0.10879330337047577      0.1256348043680191       1.4022126197814941       1.0188024044036865       1.0                      
16700                    13.481706284814411       2189033472               10474.15286267621        257.8951416015625        299.9299621582031        4096                     252.63177490234375       297.7885437011719        8267                     5.961349010467529        5.21541166305542         -0.020803673192858696    0.097137451171875        1.00070321559906         3.799635305767879e-05    0.15334787964820862      0.013619034551084042     0.9996414184570312       1.0                      -3.7015221118927         2.7399799823760986       0.22074659168720245      238.38232421875          -0.5326619148254395      2.304050922393799        0.10714057087898254      0.12071680277585983      1.3318994045257568       1.0179469585418701       1.0                      
16725                    13.501093430651558       2192310272               10272.033912917803       258.1647644042969        299.927001953125         4096                     252.90826416015625       297.78564453125          8274                     6.310094833374023        5.5549187660217285       -0.02137763611972332     0.09037170559167862      1.0003975629806519       3.6509012716123834e-05   0.1553107351064682       0.01392457913607359      0.9994003176689148       1.0                      -3.713848829269409       2.733781099319458        0.22080841660499573      238.185546875            -0.5398499965667725      2.3797943592071533       0.10810394585132599      0.12824580073356628      1.5563642978668213       1.027606725692749        1.0                      
16750                    13.52060122291247        2195587072               10300.843736288523       257.1595458984375        299.7925109863281        4096                     252.6464080810547        297.8937683105469        8272                     6.169627666473389        5.412712574005127        -0.021247083321213722    0.09611663967370987      1.0008684396743774       3.7439469451783225e-05   0.15563242137432098      0.013979819603264332     0.9994751214981079       1.0                      -3.7250277996063232      2.7251992225646973       0.21713006496429443      237.97618103027344       -0.5067058801651001      2.3478360176086426       0.10683748126029968      0.12594406306743622      1.5081546306610107       1.0203845500946045       1.0                      
16775                    13.539755667514271       2198863872               10407.565887913206       258.4032287597656        299.8992004394531        4096                     253.12596130371094       298.7334899902344        8240                     6.144778251647949        5.4054741859436035       -0.021627839654684067    0.10489197075366974      1.0011860132217407       3.9830301830079406e-05   0.152186319231987        0.013548391871154308     0.9996658563613892       1.0                      -3.74790358543396        2.7550883293151855       0.21966509521007538      237.78636169433594       -0.5683149695396423      2.3411076068878174       0.10612991452217102      0.12205062061548233      1.3498620986938477       1.0183780193328857       1.0                      
16800                    13.55914557536443        2202140672               10305.280975374078       258.0128173828125        299.96826171875          4096                     252.80999755859375       297.93426513671875       8269                     6.753072261810303        5.994391918182373        -0.023106401786208153    0.09172210842370987      1.0011526346206665       6.0822636442026123e-05   0.15635721385478973      0.014088764786720276     0.9993179440498352       1.0                      -3.713834047317505       2.7365050315856934       0.21887889504432678      237.588134765625         -0.5594973564147949      2.470176935195923        0.10872901976108551      0.13368776440620422      1.442826747894287        1.0202062129974365       1.0                      
16825                    13.578773742185698       2205417472               10233.23913928824        259.1712646484375        299.9260559082031        4096                     253.0738983154297        297.8431396484375        8274                     6.8114013671875          6.055440425872803        -0.02257312647998333     0.08936005085706711      1.0009013414382935       3.559324613888748e-05    0.15570689737796783      0.013964098878204823     0.9992324709892273       1.0                      -3.73321795463562        2.734562397003174        0.2175769805908203       237.38906860351562       -0.5859153270721436      2.4781980514526367       0.10855400562286377      0.13561245799064636      1.5406928062438965       1.0189330577850342       1.0                      
16850                    13.59808030810621        2208694272               10285.587450095783       258.7269287109375        299.876708984375         4096                     253.1461181640625        298.1205749511719        8264                     6.584461212158203        5.838764190673828        -0.02322276309132576     0.09506683796644211      1.0009983777999878       6.219729402801022e-05    0.1537838876247406       0.013734002597630024     0.999481201171875        1.0                      -3.73142409324646        2.7425310611724854       0.22188544273376465      237.2064208984375        -0.5341601371765137      2.433012008666992        0.10702630877494812      0.12557759881019592      1.4772725105285645       1.0196659564971924       1.0                      
16875                    13.61758081091775        2211971072               10215.152791854885       258.8919372558594        299.8896789550781        4096                     253.42893981933594       297.7079772949219        8274                     6.530916690826416        5.791491985321045        -0.022629497572779655    0.10226593166589737      1.000838279724121        0.00012377470557112247   0.15241090953350067      0.013554858975112438     0.9994735717773438       1.0                      -3.754347562789917       2.7441956996917725       0.22378389537334442      237.01719665527344       -0.553009033203125       2.427401304244995        0.1053035631775856       0.12473724782466888      1.4546256065368652       1.0194003582000732       1.0                      
16900                    13.63705046263006        2215247872               10287.498703676594       258.54376220703125       299.91650390625          4096                     253.60592651367188       298.05242919921875       8262                     6.5299272537231445       5.794734477996826        -0.022915204986929893    0.10193786770105362      1.0006884336471558       4.5358894567471e-05      0.15162144601345062      0.013454570434987545     0.999468982219696        1.0                      -3.7500312328338623      2.7471625804901123       0.22270415723323822      236.8184051513672        -0.5495474338531494      2.42795467376709         0.10482247918844223      0.1255292147397995       1.4602792263031006       1.0183196067810059       1.0                      
16925                    13.656575381027327       2218524672               10142.066272236856       258.91461181640625       299.743896484375         4096                     252.8173370361328        298.1155700683594        8265                     5.896186351776123        5.149003028869629        -0.021361494436860085    0.09463653713464737      1.0007051229476929       4.507906851358712e-05    0.15370877087116241      0.013852543197572231     0.9994094967842102       1.0                      -3.74894642829895        2.7477831840515137       0.2247714102268219       236.6294708251953        -0.5266882181167603      2.29278302192688         0.10458262264728546      0.12573672831058502      1.5404112339019775       1.0188732147216797       1.0                      
16950                    13.67602128022247        2221801472               10176.307006948655       257.54632568359375       299.7510070800781        4096                     253.4066619873047        298.076416015625         8264                     6.302947521209717        5.552815914154053        -0.02290075086057186     0.09272613376379013      1.0004525184631348       4.857597014051862e-05    0.1546064168214798       0.013891981914639473     0.9994766116142273       1.0                      -3.743093252182007       2.7391040325164795       0.22153834998607635      236.4249725341797        -0.5520401000976562      2.375385046005249        0.10630744695663452      0.12710867822170258      1.5212147235870361       1.0185418128967285       1.0                      
16975                    13.695537188384268       2225078272               10203.709431645011       258.301025390625         299.834716796875         4096                     252.9154052734375        297.8476867675781        8277                     7.657018184661865        6.897377014160156        -0.024572718888521194    0.08622588962316513      1.0004987716674805       5.203589898883365e-05    0.15684261918067932      0.014241436496376991     0.9993637204170227       1.0                      -3.7190005779266357      2.739746570587158        0.22077953815460205      236.22744750976562       -0.6293275952339172      2.647294282913208        0.10839509218931198      0.13185018301010132      1.4925999641418457       1.0201468467712402       1.0                      
17000                    13.715205332371923       2228355072               10189.616496509749       257.8992004394531        299.9963684082031        4096                     253.13555908203125       297.70672607421875       8280                     6.075417518615723        5.327304840087891        -0.021173620596528053    0.09708404541015625      1.0007354021072388       4.7055684262886643e-05   0.1538570076227188       0.01367888879030943      0.9993118643760681       1.0                      -3.695927143096924       2.7359166145324707       0.22213080525398254      236.0373992919922        -0.5267096757888794      2.3328933715820312       0.10810036957263947      0.13045284152030945      1.5638434886932373       1.0180413722991943       1.0                      
17025                    13.734692022204399       2231631872               10258.407894167714       258.77471923828125       299.9333801269531        4096                     253.7127227783203        298.28839111328125       8255                     6.198668003082275        5.447886943817139        -0.022517314180731773    0.10148163139820099      1.0010619163513184       5.4982305300654843e-05   0.15465965867042542      0.013969468884170055     0.9996277093887329       1.0                      -3.749145984649658       2.7330710887908936       0.22081425786018372      235.8387908935547        -0.5512070655822754      2.354628801345825        0.10421334207057953      0.12192104011774063      1.4422359466552734       1.0192909240722656       1.0                      
17050                    13.754393859108289       2234908672               10180.750133589103       258.41302490234375       299.896728515625         4096                     253.29498291015625       297.5699768066406        8281                     6.210882663726807        5.46104621887207         -0.02556764893233776     0.08539123833179474      1.000763177871704        6.375725934049115e-05    0.1550808697938919       0.013954742811620235     0.9993911981582642       1.0                      -3.7327873706817627      2.7386651039123535       0.21882744133472443      235.63833618164062       -0.5026736259460449      2.354328155517578        0.10728362947702408      0.1304972916841507       1.5128674507141113       1.0186872482299805       1.0                      
17075                    13.773938800228967       2238185472               10257.254519543898       257.48101806640625       299.805908203125         4096                     253.6793975830078        298.09210205078125       8266                     6.574521541595459        5.816932201385498        -0.02247169427573681     0.09594116359949112      1.0005306005477905       6.990602560108528e-05    0.15601198375225067      0.014007145538926125     0.9995254874229431       1.0                      -3.671293020248413       2.74170184135437         0.22104500234127045      235.45095825195312       -0.5583862066268921      2.436906576156616        0.11109449714422226      0.1291719228029251       1.44435453414917         1.0183789730072021       1.0                      
17100                    13.793510145346323       2241462272               10253.531078035438       258.7423095703125        299.78173828125          4096                     252.69247436523438       297.6189270019531        8280                     6.570102691650391        5.818185329437256        -0.022309236228466034    0.10210571438074112      1.0006331205368042       3.9672177081229165e-05   0.15484553575515747      0.01390213705599308      0.9994308352470398       1.0                      -3.7245864868164062      2.7427194118499756       0.22156397998332977      235.25894165039062       -0.5665740966796875      2.43385910987854         0.1085977703332901       0.13188906013965607      1.5070371627807617       1.0186026096343994       1.0                      
17125                    13.812915925317341       2244739072               10320.281531073932       257.4522399902344        299.8479309082031        4096                     253.00253295898438       298.0896911621094        8260                     6.209476947784424        5.472324848175049        -0.021869180724024773    0.09841308742761612      1.001031756401062        3.9933842344908044e-05   0.15180443227291107      0.013519011437892914     0.9995712637901306       1.0                      -3.7429797649383545      2.742650270462036        0.22586169838905334      235.077880859375         -0.5929819345474243      2.3700342178344727       0.10420029610395432      0.12161348015069962      1.394362449645996        1.0186030864715576       1.0                      
17150                    13.83225598639912        2248015872               10414.99915824584        257.30596923828125       300.0                    4096                     253.54095458984375       298.4635925292969        8249                     6.268316268920898        5.540637969970703        -0.0196161437779665      0.09412842243909836      1.0005232095718384       4.1554634663043544e-05   0.14945897459983826      0.013228416442871094     0.9995651245117188       1.0                      -3.7911267280578613      2.7351462841033936       0.22398698329925537      234.8782958984375        -0.5946365594863892      2.381195068359375        0.10058876127004623      0.11864972859621048      1.4210069179534912       1.0199766159057617       1.0                      
17175                    13.851528172426754       2251292672               10511.900203493704       257.94256591796875       299.9326477050781        4096                     253.0142364501953        298.305419921875         8254                     6.131549835205078        5.385034084320068        -0.022075166925787926    0.09109649807214737      1.0006622076034546       3.456306512816809e-05    0.15371838212013245      0.013892436400055885     0.999554455280304        1.0                      -3.741899251937866       2.743915557861328        0.2183900624513626       234.66404724121094       -0.5432554483413696      2.343125820159912        0.10409484803676605      0.12375090271234512      1.3134000301361084       1.0193848609924316       1.0                      
17200                    13.871056767106056       2254569472               10349.977739320677       257.5317687988281        299.9785461425781        4096                     252.91712951660156       297.92730712890625       8267                     6.590068340301514        5.853646278381348        -0.02336064912378788     0.09473419189453125      1.0008658170700073       4.2868166929110885e-05   0.15195627510547638      0.013599732890725136     0.9994766116142273       1.0                      -3.752880573272705       2.7600228786468506       0.2204316109418869       234.4753875732422        -0.5622245073318481      2.4373958110809326       0.10549275577068329      0.12883621454238892      1.4857463836669922       1.0178399085998535       1.0                      
17225                    13.890313499768576       2257846272               10485.43780990006        258.60028076171875       299.9668273925781        4096                     253.6272735595703        298.1822204589844        8259                     6.1050615310668945       5.362333297729492        -0.022090032696723938    0.09902191162109375      1.000666856765747        5.4807227570563555e-05   0.15296359360218048      0.01382082886993885      0.9995560050010681       1.0                      -3.7550199031829834      2.762481927871704        0.22185662388801575      234.2865753173828        -0.538924515247345       2.3287789821624756       0.10497231781482697      0.12629926204681396      1.316793441772461        1.0187203884124756       1.0                      
17250                    13.909797339108255       2261123072               10292.081867754503       257.8665466308594        299.8362121582031        4096                     253.23031616210938       298.1439514160156        8263                     6.224169731140137        5.473825454711914        -0.022038111463189125    0.08486785739660263      1.000606656074524        5.690370380762033e-05    0.15447638928890228      0.013961456716060638     0.9995269775390625       1.0                      -3.71281099319458        2.75394606590271         0.22202573716640472      234.0948944091797        -0.5258545875549316      2.366225242614746        0.10740076750516891      0.12746940553188324      1.462754249572754        1.0185377597808838       1.0                      
17275                    13.929127867619197       2264399872               10379.731868881781       258.5097351074219        299.8921203613281        4096                     253.6637420654297        298.359375               8252                     6.475264072418213        5.7267584800720215       -0.02376203052699566     0.10496673732995987      1.0008105039596558       4.264857489033602e-05    0.15445342659950256      0.014015786349773407     0.9996994137763977       1.0                      -3.7356934547424316      2.75211501121521         0.22309349477291107      233.90615844726562       -0.5628283023834229      2.4169914722442627       0.10568477213382721      0.12097131460905075      1.3348760604858398       1.0189919471740723       1.0                      
17300                    13.948508118126128       2267676672               10336.995732233821       258.19244384765625       300.0                    4096                     253.96878051757812       298.2886047363281        8252                     5.821904182434082        5.080331325531006        -0.021018637344241142    0.10848083347082138      1.0012520551681519       5.2669289289042354e-05   0.15251822769641876      0.013761949725449085     0.9996505975723267       1.0                      -3.750328540802002       2.7402138710021973       0.2210003137588501       233.70677185058594       -0.5659836530685425      2.278721570968628        0.10148269683122635      0.11820223927497864      1.4738125801086426       1.0188491344451904       1.0                      
17325                    13.967844696773422       2270953472               10363.00997605647        258.0732727050781        300.0                    4096                     253.3704833984375        298.39306640625          8253                     5.9193854331970215       5.199632167816162        -0.022746531292796135    0.10466308891773224      1.0006791353225708       4.4253076339373365e-05   0.1484997719526291       0.013139970600605011     0.999481201171875        1.0                      -3.768934726715088       2.7644295692443848       0.2249278575181961       233.5231170654297        -0.5348407030105591      2.303872585296631        0.10261349380016327      0.12465912848711014      1.416311502456665        1.0190951824188232       1.0                      
